INFO 2025-01-18 23:13:31,603 autoreload 16696 20820 Watching for file changes with StatReloader
    return query.get_compiler(self.db).execute_sql(CURSOR)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\django\db\models\sql\compiler.py", line 2003, in execute_sql
    cursor = super().execute_sql(result_type)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\django\db\models\sql\compiler.py", line 1574, in execute_sql
    cursor.execute(sql, params)
  File "C:\Python312\Lib\site-packages\django\db\backends\utils.py", line 122, in execute
    return super().execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\django\db\backends\utils.py", line 79, in execute
    return self._execute_with_wrappers(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\django\db\backends\utils.py", line 92, in _execute_with_wrappers
    return executor(sql, params, many, context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\django\db\backends\utils.py", line 100, in _execute
    with self.db.wrap_database_errors:
  File "C:\Python312\Lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "C:\Python312\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
django.db.utils.ProgrammingError: ОШИБКА:  столбец "execution_time" имеет тип interval, а выражение - numeric
LINE 1: ...09.689140+00:00'::timestamptz, "execution_time" = 0.405901, ...
                                                             ^
HINT:  Перепишите выражение или преобразуйте его тип.

ERROR 2025-01-19 18:51:10,816 log 17512 18956 Internal Server Error: /api/get-test-status/33/
Traceback (most recent call last):
  File "D:\FlowTest\FlowTestApp\views.py", line 799, in get_test_status
    'started_at': test_run.created_at,
                  ^^^^^^^^^^^^^^^^^^^
AttributeError: 'TestRun' object has no attribute 'created_at'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Python312\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "C:\Python312\Lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "C:\Python312\Lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\rest_framework\decorators.py", line 50, in handler
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "D:\FlowTest\FlowTestApp\views.py", line 811, in get_test_status
    logger.error(f"Error getting test status: {str(e)}", exc_info=True)
    ^^^^^^
NameError: name 'logger' is not defined
ERROR 2025-01-19 18:51:10,821 basehttp 17512 18956 "GET /api/get-test-status/33/ HTTP/1.1" 500 107255
INFO 2025-01-19 18:51:50,288 autoreload 17512 18584 D:\FlowTest\FlowTestApp\views.py changed, reloading.
INFO 2025-01-19 18:51:51,811 autoreload 16484 12868 Watching for file changes with StatReloader
INFO 2025-01-19 18:52:11,578 basehttp 16484 5072 "GET /api/testcases/14/ HTTP/1.1" 200 908
INFO 2025-01-19 18:52:11,639 basehttp 16484 5072 "GET /api/check-test-existence/14/ HTTP/1.1" 200 31
INFO 2025-01-19 18:52:14,270 basehttp 16484 5072 "GET /api/check-test-existence/14/ HTTP/1.1" 200 31
INFO 2025-01-19 18:52:14,324 views 16484 5072 Executing test case 14
INFO 2025-01-19 18:52:14,330 views 16484 5072 Created test run 34
INFO 2025-01-19 18:52:14,330 views 16484 3932 Starting test execution in thread for test_run_id: 34
INFO 2025-01-19 18:52:14,330 views 16484 5072 Started test execution thread for test run 34
INFO 2025-01-19 18:52:14,330 basehttp 16484 5072 "POST /api/testcases/14/execute/ HTTP/1.1" 200 37
INFO 2025-01-19 18:52:14,338 basehttp 16484 5072 "OPTIONS /api/get-test-status/34/ HTTP/1.1" 200 0
INFO 2025-01-19 18:52:14,394 views 16484 5072 Getting status for test run 34
INFO 2025-01-19 18:52:14,395 views 16484 3932 Created temporary test file at C:\Users\makar\AppData\Local\Temp\tmpw3d1a3kx.py
INFO 2025-01-19 18:52:14,397 basehttp 16484 5072 "GET /api/get-test-status/34/ HTTP/1.1" 200 121
INFO 2025-01-19 18:52:14,397 views 16484 3932 Starting pytest execution...
INFO 2025-01-19 18:52:14,817 views 16484 3932 Pytest execution completed with return code: 4
INFO 2025-01-19 18:52:14,817 views 16484 3932 Test output: 
ERROR 2025-01-19 18:52:14,817 views 16484 3932 Test errors: ERROR: usage: __main__.py [options] [file_or_dir] [file_or_dir] [...]
__main__.py: error: unrecognized arguments: --headed --video=on
  inifile: None
  rootdir: D:\FlowTest


ERROR 2025-01-19 18:52:14,822 views 16484 3932 Error during test execution: ОШИБКА:  столбец "execution_time" имеет тип interval, а выражение - numeric
LINE 1: ...14.395594+00:00'::timestamptz, "execution_time" = 0.420286, ...
                                                             ^
HINT:  Перепишите выражение или преобразуйте его тип.
Traceback (most recent call last):
  File "C:\Python312\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.DatatypeMismatch: ОШИБКА:  столбец "execution_time" имеет тип interval, а выражение - numeric
LINE 1: ...14.395594+00:00'::timestamptz, "execution_time" = 0.420286, ...
                                                             ^
HINT:  Перепишите выражение или преобразуйте его тип.


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\FlowTest\FlowTestApp\views.py", line 117, in run_test_in_thread
    test_report.save()
  File "C:\Python312\Lib\site-packages\django\db\models\base.py", line 891, in save
    self.save_base(
  File "C:\Python312\Lib\site-packages\django\db\models\base.py", line 997, in save_base
    updated = self._save_table(
              ^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\django\db\models\base.py", line 1129, in _save_table
    updated = self._do_update(
              ^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\django\db\models\base.py", line 1194, in _do_update
    return filtered._update(values) > 0
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\django\db\models\query.py", line 1278, in _update
    return query.get_compiler(self.db).execute_sql(CURSOR)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\django\db\models\sql\compiler.py", line 2003, in execute_sql
    cursor = super().execute_sql(result_type)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\django\db\models\sql\compiler.py", line 1574, in execute_sql
    cursor.execute(sql, params)
  File "C:\Python312\Lib\site-packages\django\db\backends\utils.py", line 122, in execute
    return super().execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\django\db\backends\utils.py", line 79, in execute
    return self._execute_with_wrappers(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\django\db\backends\utils.py", line 92, in _execute_with_wrappers
    return executor(sql, params, many, context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Python312\Lib\site-packages\django\db\backends\utils.py", line 100, in _execute
    with self.db.wrap_database_errors:
  File "C:\Python312\Lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "C:\Python312\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
django.db.utils.ProgrammingError: ОШИБКА:  столбец "execution_time" имеет тип interval, а выражение - numeric
LINE 1: ...14.395594+00:00'::timestamptz, "execution_time" = 0.420286, ...
                                                             ^
HINT:  Перепишите выражение или преобразуйте его тип.

INFO 2025-01-19 18:52:15,465 views 16484 5072 Getting status for test run 34
INFO 2025-01-19 18:52:15,468 basehttp 16484 5072 "GET /api/get-test-status/34/ HTTP/1.1" 200 499
INFO 2025-01-19 18:52:57,809 basehttp 16484 5072 "GET /api/users/get_current_user/ HTTP/1.1" 200 170
INFO 2025-01-19 18:52:57,815 basehttp 16484 18676 "GET /api/folders/?project=1 HTTP/1.1" 200 2702
INFO 2025-01-19 18:52:57,919 basehttp 16484 18676 "GET /api/testcases/?project=1 HTTP/1.1" 200 6570
INFO 2025-01-19 18:53:18,390 autoreload 16484 12868 D:\FlowTest\FlowTestApp\views.py changed, reloading.
INFO 2025-01-19 18:53:19,953 autoreload 15152 4172 Watching for file changes with StatReloader
INFO 2025-01-19 18:53:53,317 basehttp 15152 18560 "GET /api/testcases/14/ HTTP/1.1" 200 908
INFO 2025-01-19 18:53:53,392 basehttp 15152 18560 "GET /api/check-test-existence/14/ HTTP/1.1" 200 31
INFO 2025-01-19 18:53:54,287 basehttp 15152 18560 "GET /api/check-test-existence/14/ HTTP/1.1" 200 31
INFO 2025-01-19 18:53:54,345 views 15152 18560 Starting test execution for test case 14
INFO 2025-01-19 18:53:54,401 basehttp 15152 18560 "POST /api/testcases/14/execute/ HTTP/1.1" 200 136
INFO 2025-01-19 18:53:54,404 basehttp 15152 18560 "OPTIONS /api/get-test-status/35/ HTTP/1.1" 200 0
INFO 2025-01-19 18:53:54,461 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:53:54,467 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:53:55,530 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:53:55,532 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:53:56,530 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:53:56,530 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:53:57,529 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:53:57,532 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:53:58,524 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:53:58,528 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:53:59,530 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:53:59,535 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:00,527 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:00,528 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:01,525 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:01,528 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:02,528 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:02,532 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:03,532 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:03,535 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:04,528 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:04,530 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:05,530 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:05,532 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:06,532 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:06,534 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:07,531 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:07,531 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:08,532 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:08,532 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:09,528 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:09,531 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:10,533 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:10,535 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:11,534 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:11,538 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:12,536 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:12,539 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:13,523 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:13,524 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:14,528 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:14,531 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:15,538 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:15,542 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:16,523 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:16,530 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:17,529 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:17,532 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:18,533 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:18,535 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:19,523 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:19,526 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:20,524 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:20,524 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:21,536 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:21,539 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:22,536 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:22,536 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:23,642 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:23,644 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:24,535 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:24,536 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:25,555 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:25,559 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:26,535 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:26,535 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:27,530 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:27,535 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:28,535 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:28,539 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:29,531 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:29,535 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:30,535 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:30,537 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:31,530 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:31,535 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:32,530 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:32,530 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:33,530 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:33,535 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:34,534 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:34,536 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:35,530 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:35,535 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:36,547 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:36,554 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:37,524 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:37,528 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:38,529 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:38,532 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:39,551 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:39,554 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:40,535 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:40,538 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:41,530 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:41,532 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:42,520 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:42,524 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:43,523 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:43,527 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:44,534 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:44,537 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:45,520 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:45,524 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:46,529 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:46,531 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:47,524 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:47,527 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:48,528 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:48,531 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:49,528 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:49,532 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:50,519 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:50,523 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:51,521 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:51,523 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:52,530 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:52,533 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:53,533 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:53,536 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:54,535 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:54,538 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:55,525 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:55,527 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:56,522 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:56,524 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:57,529 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:57,532 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:58,631 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:58,634 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:54:59,529 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:54:59,531 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:00,625 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:00,628 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:01,537 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:01,541 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:02,525 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:02,527 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:03,531 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:03,535 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:04,523 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:04,528 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:05,535 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:05,535 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:06,522 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:06,523 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:07,522 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:07,525 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:08,535 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:08,538 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:09,533 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:09,536 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:10,524 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:10,524 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:11,535 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:11,541 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:12,528 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:12,531 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:13,635 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:13,638 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:14,532 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:14,535 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:15,535 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:15,535 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:16,535 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:16,535 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:17,535 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:17,538 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:18,539 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:18,542 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:19,530 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:19,534 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:20,539 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:20,542 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:21,530 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:21,530 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:22,692 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:22,697 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:23,703 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:23,703 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
INFO 2025-01-19 18:55:24,701 views 15152 18560 Getting status for test run 35
INFO 2025-01-19 18:55:24,704 basehttp 15152 18560 "GET /api/get-test-status/35/ HTTP/1.1" 200 148
